Video ID,Title,Description,Video_Timestamp,Channel ID,Channel Title,Category ID,View Count,Like Count,Dislike Count,Comment ID,Comment,Comment_Timestamp,Video_Duration,Timestamp_Difference_Seconds,Duration_Seconds,Half_Duration_Seconds,Response_Type
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgylQ3IlRCU0jHp9qCN4AaABAg,Orange juice spit yo-yo😂😂,2022-02-10 16:43:14+00:00,PT10M7S,1899683.0000000002,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgxvsD2NhXFgyCdWq4B4AaABAg,I suppose Costas stuff is improvised that makes it all the more legendary,2022-02-09 17:27:16+00:00,PT10M7S,1815925.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgyG0ap4uqROOYcdhKd4AaABAg,I laughed way too hard at that “Au bon pain” joke. Way too hard😳,2022-02-08 21:34:42+00:00,PT10M7S,1744371.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgzyiDMqYxyp6COEXuh4AaABAg,Spit is a result of inbreeding,2022-02-06 19:10:14+00:00,PT10M7S,1562903.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgzO8r_drXiHGfDHMnt4AaABAg,Gssssssssuh,2022-02-06 19:08:45+00:00,PT10M7S,1562814.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,Ugx6e3q9IHdNdOlNYn54AaABAg,I can't believe Mr. Dailys head blew up 🤭,2022-02-06 19:06:51+00:00,PT10M7S,1562700.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,Ugy9CdwXpxpZVyX9kvF4AaABAg,i stand with novak,2022-02-06 04:53:06+00:00,PT10M7S,1511475.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgxrBCHSXZLS7nguY994AaABAg,The thing is he lied on his application.🙃,2022-02-05 22:04:48+00:00,PT10M7S,1486977.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgylNpe7JfVLWiSw-XB4AaABAg,NoVacc,2022-02-04 23:08:12+00:00,PT10M7S,1404381.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgytVUnwe16N8p879Yp4AaABAg,The pastor literally reenacted what Jesus did to heal a blind man in Bethsaida... It just goes to show a lot of people don't know the bible... Can u imagine somebody re-doing exodus and leviticus on stage? That would be innapropriate....,2022-02-02 00:39:20+00:00,PT10M7S,1150649.0,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgweZx8cIRnNGDJRP-h4AaABAg,NOVAXX DJOKOVIC,2022-01-31 15:45:29+00:00,PT10M7S,1032218.0000000001,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgwfNtaGkTvXzXVoTtx4AaABAg,No-Vax Djokovic,2022-01-31 12:16:05+00:00,PT10M7S,1019654.0000000001,607.0,303.5,Steady State response
7582OORlvxU,Djokovic Gets Deported & A Pastor Uses Spit in a Sermon | The Daily Show,"Novak Djokovic gets kicked out of the Australian Open and deported from Australia after a visa battle, airlines get squeamish about faster 5G, and an Oklahoma pastor gets nasty. #DailyShow #NovakDjokovic #5G 

Subscribe to The Daily Show:
https://www.youtube.com/channel/UCwWhs_6x42TyRM4Wstoq8HA/?sub_confirmation=1 

Follow The Daily Show:
Twitter: https://twitter.com/TheDailyShow
Facebook: https://www.facebook.com/thedailyshow
Instagram: https://www.instagram.com/thedailyshow

Stream full episodes of The Daily Show on Paramount+: http://www.paramountplus.com/?ftag=PPM-05-10aei0b

Follow Comedy Central:
Twitter: https://twitter.com/ComedyCentral
Facebook: https://www.facebook.com/ComedyCentral
Instagram: https://www.instagram.com/comedycentral

About The Daily Show:
Trevor Noah and The Daily Show correspondents tackle the biggest stories in news, politics and pop culture.

The Daily Show with Trevor Noah airs weeknights at 11/10c on Comedy Central.",2022-01-19 17:01:51+00:00,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,23,879832,14280,0,UgxBQGwvIhKLzQjmfhJ4AaABAg,"People be like, my body my choice.
Also people; put this on your body, if not we will discriminate against you, because economy is more important than freedom",2022-01-31 09:55:28+00:00,PT10M7S,1011217.0000000001,607.0,303.5,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgwEh48u-l4kSe0wOpB4AaABAg,"Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation",2022-01-07 20:25:09+00:00,PT1M55S,11872.0,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgxJYCtHM_PwO8oRzmh4AaABAg,Aaaand fast forward to 2023.... 😎💪🏆,2023-02-13 10:07:29+00:00,PT1M55S,34707612.0,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgyGdjMwqnaMvImqhUt4AaABAg,Lost respect for Nadal after this,2023-02-03 21:11:30+00:00,PT1M55S,33883453.0,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgwF0NKFJLklBGV4sXB4AaABAg,"Australian Closed 2022 is the biggest insult to sport in tennis history same for Wimbledon , but karma came for politics covid triple boosted  2022 ‘’Champ’’this year when he lost second round to burger mcdonald proving that he wouldnt have won it if Nole was allowed  and he just dropped out of top 5 while real defending Champ and king of AO with a spine won it this year for the 10th time in convincing fashion and reclaimed his world no.1  !!!",2023-02-01 21:12:39+00:00,PT1M55S,33710722.0,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgyQphSwntklqmjbb114AaABAg,1:24 no one got an exemption cause no one else really tried… at least not at the professional level. 10-0 when competing in the tournament. Certainly leveled the playing field by him not being there. 0:17 that’s the public’s fault for letting your government make that choice,2023-01-30 20:01:44+00:00,PT1M55S,33533667.000000004,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgxFmiOXGXKQpNVrZTB4AaABAg,You THINK HE FORGOT THIS??  He tying NADAL was the ICING ON THE CAKE 🎂.    He was NOT LOSING THIS title unless you choked the LIFE OUT OF HIM!!!,2023-01-29 13:24:29+00:00,PT1M55S,33423432.000000004,115.00000000000001,57.50000000000001,Steady State response
qt83abLTwTg,Novak Djokovic visa saga: how the tennis world reacted,"Figures from across the tennis world have weighed in on the controversy surrounding Novak Djokovic's entry – and now hotel detention – in Australia, as the world number one awaits a court ruling on his entry visa after his vaccine exemption was revoked. 
Subscribe to Guardian Sport ► http://bit.ly/GDNSport

The 34-year-old is being held in isolation at the Park Hotel in Carlton, Melbourne, awaiting the outcome of an appeal against the decision to cancel the reigning Australian Open champion's entry visa and deport him. 

Players offered a range of views about Djokovic's predicament. 'In some way, I feel sorry for him. But at the same time, he knew the conditions since a lot of months ago, so he makes his own decision,' said the Spanish player Rafael Nadal. 

Novak Djokovic not being held ‘captive’ and free to leave whenever he chooses, Australia says ► https://www.theguardian.com/australia-news/2022/jan/07/australian-open-players-given-exemptions-similar-to-novak-djokovic-under-investigation

The Guardian publishes independent journalism, made possible by supporters. Contribute to The Guardian today ► https://support.theguardian.com/contribute

Website ► https://www.theguardian.com
Facebook ► https://www.facebook.com/theguardian
Twitter ► https://twitter.com/guardian
Instagram ► https://www.instagram.com/guardian",2022-01-07 17:07:17+00:00,UCwD9E_QNwFwrQC7OnPnrg2Q,Guardian Sport,17,151878,765,0,UgwWeeQCMjkvjPgT2BJ4AaABAg,Nadal: I want to thank Australia for letting me win this time.,2023-01-25 08:21:35+00:00,PT1M55S,33059658.000000004,115.00000000000001,57.50000000000001,Steady State response
